#ID	text	majority	agreement	annotations
ABSA16-1126814:0.4	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively <TARGET>atmosphere</TARGET>.	positive	1.0	positive,positive
ABSA16-1064477:0.1	I tend to judge a sushi restaurant by its <TARGET>sea urchin</TARGET>, which was heavenly at sushi rose.	positive	1.0	positive,positive
ABSA16-BFC#7:3.1	Each time we've been, the front of house staff (not the <TARGET>waiters</TARGET> - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	positive	0.6666666666666666	negative,positive,positive
ABSA16-1398844:7.1	To be completely fair, the only redeeming factor was the <TARGET>food</TARGET>, which was above average, but couldn't make up for all the other deficiencies of Teodora.	neither	0.5	neither,positive
ABSA16-1404042:5.1	One of us actually liked the <TARGET>expresso</TARGET> - that's it.	positive	0.6666666666666666	positive,neither,positive
ABSA16-Z#6:4.2	It’s just you and your date and an occasional cute ‘excuse me’ before the <TARGET>waiter</TARGET> opens the little curtain to your booth!	reject	0.3333333333333333	reject,neither,positive
ABSA16-1470334:3.2	They have a huge selection of different <TARGET>cream cheeses</TARGET> and all of their salads are great.	positive	1.0	positive,positive
ABSA16-444818:1.2	The atmosphere is unheralded, the <TARGET>service</TARGET> impecible, and the food magnificant.	positive	1.0	positive,positive
ABSA16-1660047:0.1	I like Cafe Noir dont get me wrong, it is jsut that the <TARGET>people</TARGET> who work there are evil and incompetent!!	negative	1.0	negative,negative,negative
ABSA16-1626564:0.1	LLOOVVE THIS <TARGET>PLACE</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-555734:0.1	I really liked this <TARGET>place</TARGET>.	positive	1.0	positive,positive,positive,positive
ABSA16-1387314:1.2	This is my first time writing a review for a restaurant because the food and <TARGET>service</TARGET> was excellent.	positive	1.0	positive,positive
ABSA16-CLF#4:10.1	This <TARGET>place</TARGET>...god where do i begin.	positive	0.5	positive,negative
ABSA16-BHD#4:5.1	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the <TARGET>menu</TARGET>.	negative	1.0	negative,negative
ABSA16-475512:2.1	Well, this <TARGET>place</TARGET> is so Ghetto its not even funny.	reject	0.5	reject,negative
ABSA16-1713185:0.2	This <TARGET>place</TARGET> is really trendi but they have forgotten about the most important part of a  restaurant, the food.	positive	1.0	positive,positive
ABSA16-1623276:2.1	This is a nice <TARGET>restaurant</TARGET> if you are looking for a good place to host an intimate dinner meeting with business associates.	positive	1.0	positive,positive
ABSA16-1126886:2.1	The <TARGET>service</TARGET> is excellent, the decor is great, and the food is delicious and comes in large portions.	positive	1.0	positive,positive
ABSA16-507937:2.2	Spreads and <TARGET>toppings</TARGET> are great - though a bit pricey.	positive	1.0	positive,positive
ABSA16-DBG#7:9.1	The <TARGET>side dishes</TARGET> were passable, and I did get a refill upon request.	positive	0.3333333333333333	positive,neither,neutral
ABSA16-397331:3.1	Not only is the <TARGET>cuisine</TARGET> the best around, the service has always been attentive and charming.	positive	1.0	positive,positive,positive
ABSA16-757762:5.1	There is no excuse for such lousy <TARGET>service</TARGET>!	negative	1.0	negative,negative,negative
ABSA16-Z#5:6.2	Despite the confusing <TARGET>mirrors</TARGET> this will likely be my go-to for modern Japanese food for the foreseeable future.	negative	1.0	negative,negative
ABSA16-BHD#8:1.2	At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average <TARGET>hot dog</TARGET>.	negative	0.5	negative,positive
ABSA16-1289424:0.1	We had a great time at the <TARGET>Jekyll and hyde Pub</TARGET> last night.	positive	1.0	positive,positive
ABSA16-1125006:1.2	Best Pastrami I ever had and great <TARGET>portion</TARGET> without being ridiculous.	positive	1.0	positive,positive,positive
ABSA16-1609375:2.2	The svc can be a bit rude at times, esp if you have big group, but overall the <TARGET>restaurant</TARGET> is a must!	positive	1.0	positive,positive
ABSA16-1404042:1.1	Not one of our <TARGET>meals</TARGET> was edible - bland and/or made with weird rosemary or orange flavoring.	negative	1.0	negative,negative
ABSA16-720418:1.1	The <TARGET>owner</TARGET> truly caters to all your needs.	positive	1.0	positive,positive
ABSA16-FF#3:23.3	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and <TARGET>appetizers</TARGET>, and walked out.	positive	0.6666666666666666	positive,neither,positive
ABSA16-NP#10:2.2	Great food, amazing <TARGET>service</TARGET>, this place is a class act.	positive	1.0	positive,positive
ABSA16-682391:0.2	Best drumsticks over rice and <TARGET>sour spicy soup</TARGET> in town!	positive	0.6666666666666666	positive,reject,positive
ABSA16-535248:1.2	The shrimp scampi was excellent and the <TARGET>antipasti</TARGET> were plentiful.	positive	1.0	positive,positive
ABSA16-1632445:1.2	The menu is limited but almost all of the <TARGET>dishes</TARGET> are excellent.	positive	1.0	positive,positive
ABSA16-Z#5:3.1	I've had my fair share of <TARGET>modern Japanese</TARGET> and this spot delivers.	neither	0.5	neither,positive
ABSA16-1053543:3.2	The spicy tuna roll was unusually good and the <TARGET>rock shrimp tempura</TARGET> was awesome, great appetizer to share!	positive	1.0	positive,positive
ABSA16-Y#4:3.1	The <TARGET>Seafood Dynamite</TARGET> is also otherworldly.	positive	1.0	positive,positive
ABSA16-1655504:4.2	<TARGET>Wine list</TARGET> is extensive without being over-priced.	negative	0.5	negative,positive
ABSA16-397331:1.1	While their <TARGET>kitchen food</TARGET> is delicious, their Sushi is out of this world.	positive	1.0	positive,positive
ABSA16-541532:0.1	Cozy romantic <TARGET>atomosphere</TARGET> with only around 15 tables at most.	positive	1.0	positive,positive
ABSA16-512925:2.2	also it's great to have dinner in a very romantic and confortable place, the <TARGET>service</TARGET> it's just perfect...they're so frendly that we never want to live the place!	positive	1.0	positive,positive,positive
ABSA16-720620:6.1	<TARGET>Service</TARGET> is not what you are coming here for...	negative	1.0	negative,negative
ABSA16-610611:1.3	stick with the chicken, beef, and <TARGET>lamb dishes</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-TFS#5:21.2	I read reviews that called the <TARGET>restaurant</TARGET> too expensive and I thought to myself, but may be it is worth it.	neither	0.6666666666666666	neither,neither,negative
ABSA16-1016296:1.1	Ive asked a <TARGET>cart attendant</TARGET> for a lotus leaf wrapped rice and she replied back rice and just walked away.	neither	0.5	neither,negative
ABSA16-558423:5.1	Quick and friendly <TARGET>service</TARGET>.	positive	1.0	positive,positive
ABSA16-NP#3:1.1	Subtle <TARGET>food</TARGET> and service	positive	1.0	positive,positive
ABSA16-1300636:2.1	I have to highly recommend the <TARGET>lobster roll</TARGET> - not to much mayo; you can tell it was a fresh lobster.	positive	1.0	positive,positive,positive
ABSA16-1119578:2.3	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the <TARGET>crust</TARGET> right.	negative	1.0	negative,negative
ABSA16-493514:1.1	I cannot imagine better <TARGET>Indian food</TARGET> in all of the city.	positive	1.0	positive,positive
ABSA16-1308557:1.4	It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other <TARGET>rolls</TARGET> had no flavor.	negative	1.0	negative,negative
ABSA16-Z#3:0.2	Excellent food, although the <TARGET>interior</TARGET> could use some help.	negative	1.0	negative,negative
ABSA16-485966:4.1	It is definitely a good <TARGET>spot</TARGET> for snacks and chat.	positive	1.0	positive,positive,positive
ABSA16-475298:2.1	<TARGET>Food</TARGET> is great and inexpensive.	positive	1.0	positive,positive
ABSA16-682391:2.1	The <TARGET>service</TARGET> is good and the resturant is clean.	positive	1.0	positive,positive
ABSA16-744478:1.5	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, <TARGET>Rice Avenue</TARGET> will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	positive	1.0	positive,positive,positive
ABSA16-1125284:2.2	The signs, the <TARGET>specials menus</TARGET>, food, and even all the waitstaff are ALL TOTALLY Japanese.	neither	0.5	neither,positive
ABSA16-1723658:2.3	The dishes offered were unique, very tasty and fresh from the lamb sausages, <TARGET>sardines with biscuits</TARGET>, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	positive	1.0	positive,positive,positive
ABSA16-1125284:2.1	The <TARGET>signs</TARGET>, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.	neither	0.6666666666666666	neither,neither,positive
ABSA16-ADLT#10:1.1	This is the MOST wonderful <TARGET>restaurant</TARGET> in all of New York City, not just Brooklyn...	positive	1.0	positive,positive
ABSA16-TFS#5:17.1	<TARGET>Bison</TARGET> was quite excellent however.	positive	1.0	positive,positive
ABSA16-1726001:1.3	The freshest, best variety, and the fastest <TARGET>delivery</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-527109:4.2	Still, any quibbles about the bill were off-set by the pour-your-own <TARGET>measures of liquers</TARGET> which were courtesey of the house...	reject	0.5	reject,positive
ABSA16-1710746:6.1	I had a huge <TARGET>pastrami sandwich on a roll</TARGET>.	neither	0.5	neither,neutral
ABSA16-1726427:0.2	The service was excellent and the <TARGET>food</TARGET> was delicious.	positive	1.0	positive,positive,positive
ABSA16-1253117:5.2	Wait staff is blantently unappreciative of your business but its the best <TARGET>pie</TARGET> on the UWS!	positive	1.0	positive,positive,positive
ABSA16-1131595:3.1	The <TARGET>food</TARGET> was bland oily.	negative	1.0	negative,negative
ABSA16-PP#4:6.1	The <TARGET>veal</TARGET> and the mushrooms were cooked perfectly.	positive	1.0	positive,positive
ABSA16-490565:2.1	The <TARGET>food</TARGET> is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	positive	1.0	positive,positive
ABSA16-632121:1.1	The <TARGET>jukebox</TARGET> plays everything from Italian Opera to The Strokes.	positive	1.0	positive,positive,positive
ABSA16-1253117:5.1	<TARGET>Wait staff</TARGET> is blantently unappreciative of your business but its the best pie on the UWS!	negative	0.6666666666666666	negative,positive,negative
ABSA16-1623276:3.1	Not a great <TARGET>place</TARGET> for family or general dining.	negative	1.0	negative,negative
ABSA16-720620:5.2	Simply some good tasting <TARGET>Chinese food</TARGET> at incredible prices...	positive	1.0	positive,positive
ABSA16-CLF#1:1.1	Watch the talented belly dancers as you enjoy delicious <TARGET>baba ganoush</TARGET> that's more lemony than smoky.	positive	1.0	positive,positive
ABSA16-TM#6:5.1	Even though the <TARGET>place</TARGET> is not beautiful, the food speaks for itself.	negative	1.0	negative,negative
ABSA16-757762:0.1	Baluchi's has solid <TARGET>food</TARGET> and a nice decor at reasonable prices.	positive	1.0	positive,positive
ABSA16-1293334:1.1	My husband and I thougt it would be great to go to the <TARGET>Jekyll and Hyde Pub</TARGET> for our anniversary, and to our surprise it was fantastic.	positive	1.0	positive,positive
ABSA16-875139:3.1	We were 4 and got the family size <TARGET>penne a la vodka</TARGET> which was tremendously gigantic portion...a bucket of food literally.	positive	1.0	positive,positive
ABSA16-1496707:1.1	I had the best <TARGET>ravioli</TARGET> ever.	positive	1.0	positive,positive
ABSA16-626269:2.2	The design and <TARGET>atmosphere</TARGET> is just as good.	positive	1.0	positive,positive
ABSA16-NP#3:6.2	Prices are fair across the board for both food and <TARGET>bev</TARGET>.	positive	0.6666666666666666	negative,positive,positive
ABSA16-Y#2:2.1	not only is the <TARGET>food</TARGET>	reject	0.5	neither,reject,reject,positive
ABSA16-1287538:0.1	If we were to move from the upper east side, we would genuinely miss this <TARGET>restaurant</TARGET>.	neither	0.6666666666666666	neither,neither,positive
ABSA16-1728733:5.1	We ended our great experience by having <TARGET>Gulab Jamun (dessert)</TARGET> recommended by the waiter.	positive	1.0	positive,positive
ABSA16-Z#9:5.2	Over all the looks of the place exceeds the actual <TARGET>meals</TARGET>.	neither	0.5	neither,negative
ABSA16-BzG#1:1.1	But the best <TARGET>pork souvlaki</TARGET> I ever had is the main thing.	positive	1.0	positive,positive,positive
ABSA16-ADLT#9:6.2	The farro salad and the <TARGET>mashed yukon potatoes</TARGET> were also extremely tasty.	positive	1.0	positive,positive
ABSA16-1189674:1.1	The <TARGET>food</TARGET> was amazing, and the service was prompt and helpful, but not over-bearing or rushed.	positive	1.0	positive,positive,positive
ABSA16-BFC#9:18.1	Everyone seemed generally happy with their <TARGET>food</TARGET>, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 	positive	1.0	positive,positive,positive
ABSA16-1125284:3.1	This <TARGET>place</TARGET> is worth an one-hour drive.	positive	1.0	positive,positive
ABSA16-430342:2.1	I really like both the <TARGET>scallops</TARGET> and the mahi mahi (on saffron risotto-yum!).	positive	1.0	positive,positive
ABSA16-DBG#2:3.2	I have never been so disgusted by both food an <TARGET>service</TARGET>.	negative	1.0	negative,negative,negative
ABSA16-1723402:0.1	love the <TARGET>food</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-1609375:0.1	<TARGET>Planet Thai</TARGET> is great!	positive	1.0	positive,positive
ABSA16-530517:2.2	Great food, great <TARGET>decor</TARGET>, great service.	positive	1.0	positive,positive,positive
ABSA16-1264954:2.3	The chicken pot pie is excpetiona, the <TARGET>cheeseburger</TARGET> huge and delictable, and the service professional wan warm.	positive	1.0	positive,positive,positive
ABSA16-CLF#7:2.2	I book a gorgeous <TARGET>white organza tent</TARGET> which included a four course prix fix menu which we enjoyed a lot.	positive	1.0	positive,positive
ABSA16-1486041:4.1	<TARGET>Taxan</TARGET> delicious!	positive	1.0	positive,positive,positive
ABSA16-Z#9:3.1	The <TARGET>food</TARGET> was ok and fair nothing to go crazy.	neither	0.3333333333333333	neither,positive,neutral
ABSA16-707917:2.1	Rao's has the best <TARGET>service</TARGET> and atmosphere in NYC.	positive	1.0	positive,positive,positive,positive
ABSA16-Z#7:5.1	The <TARGET>food</TARGET> they serve is not comforting, not appetizing and uncooked.	negative	1.0	negative,negative,negative
ABSA16-1430994:0.3	The view is breathtaking the service is top notch... the <TARGET>ambiance</TARGET> is wonderfull.	positive	1.0	positive,positive
ABSA16-1162037:3.1	It's all about the <TARGET>food</TARGET> !!	positive	1.0	positive,positive,positive
