#ID	text	majority	agreement	annotations
comments2009f-702833-4.1	<TARGET>Punto</TARGET> on ollut niistä kirkkaasti paras ja muutenkin ensimmäinen auto mikä on herättänyt ihastusta!	positive	1.0	positive,positive,positive
comments2013c-885636-2.1	Nyt olemme alkaneet käyttää <TARGET>Liiterin</TARGET> palveluita ja rahaa menee noin 100-150eur vähemmän	positive	1.0	positive,positive,positive,positive,positive
comments2008b-732381-7.1	Hyviä, pieniä mökkiveneitä ovat vuosikymmenten saatossa olleet mm. <TARGET>Terhi Sail</TARGET> ja Göteborgin eka.	positive	0.8333333333333334	positive,positive,neither,positive,positive,positive
comments2008f-325741-3.1	Mutta positiivista tietenkin se, että ovat alkaneet soittamaan <TARGET>AAC:ia</TARGET> sielläkin.	positive	0.8333333333333334	positive,positive,positive,positive,positive,reject
comments2008c-560303-3.1	Yleispiirteenä on kuitenkin: <TARGET>iPodissa</TARGET> on vähemmän toimintoja, mutta se suorittaa ne paremmin ja helpommin.	positive	0.8	positive,positive,positive,neither,positive
comments2006b-726287-4.1	koko hotellialue (= <TARGET>bahia feliz</TARGET>) ihan pohjoismaailaisia turisteja varten rakennettu ja mm ruoka hyvinkin kotoisenoloista ja hyvää.	positive	1.0	positive,positive,positive,positive,positive
comments2010b-145861-2.1	Nyt olen käyttänyt n. 8 viikkoa <TARGET>Puerariaa</TARGET>, ja olen tyytyväinen.	positive	1.0	positive,positive,positive
threads2007a-18423-1.1	Tuli mieleen Vaihdoin <TARGET>IEn</TARGET> Firefoxsiin erittäin hieno päätös KIITOS neuvosta.	negative	1.0	negative,negative,negative
comments2015e-114262-2.1	Todellisuudessa ketään Suomessa ei liikuta se missä <TARGET>Jokerit</TARGET> pelaa eikä sen pelaamisilla ole mitään esteitä!	neither	0.6666666666666666	neither,negative,neither,negative,neither,neither
filtered_comments_2019-1289632-10.1	Rukoilen, että <TARGET>PS</TARGET> pysyy oppositiossa, kunnes hajoaa omaan mahdottomuutensa.	negative	0.6666666666666666	negative,neither,negative
comments2008f-957929-6.1	Tuommoista kaukosäädintä en ole nähnytkään, <TARGET>One-For-All Kameleon</TARGET> oli koekäytössä mut oli mielestäni ihan paska.	negative	1.0	negative,negative,negative
threads2017a-677791-1.1	<TARGET>toyota</TARGET>..... on paska auto et sillai.	negative	0.6666666666666666	negative,positive,negative
filtered_comments_2019-1203176-1.1	<TARGET>Huawei Y7 2019</TARGET> Hyvää: + Loistava akunkesto + Kirkas ja laadukas näyttö + Ensimmäinen näkemäni Huawein halpamalli, jonka satelliittipaikannus ei ole surkea.	positive	1.0	positive,positive
comments2005d-379395-7.2	Esim <TARGET>Daewoo Tacumalla</TARGET> ja Fiat Stilo Mw:llä ajoin samalla Turunväylällä reilua 140kmh:ta ja se ei tuntunut missään.	neither	0.5	neither,neither,positive,positive
comments2013c-293096-1.1	<TARGET>Windows kasin</TARGET> rinnalle saa oikein hyvin Ubuntun tai muun linuxin asennettua.	neither	0.5	neither,positive,neither,positive
threads2009b-546052-1.1	Katherine Mansfieldin novelli "<TARGET>Carnation</TARGET>" Voi jee, luopuisin vaikka loppuvuoden jälkkäreistä jos itseltä irtoais yhtä upeaa tekstiä!	positive	1.0	positive,positive,positive
comments2011a-515261-5.2	D300s on isokätiselle parempi ja siinä on parempi tarkennussysteemi kuin <TARGET>D90</TARGET> mallissa.	negative	1.0	negative,negative,negative,negative
comments2008b-381775-1.1	Jos olet pientä autoa vailla, niin noista vaihtoehdoista osta <TARGET>Audi</TARGET>.	positive	1.0	positive,positive,positive,positive
comments2013a-801545-1.2	Rain sopii kaikkiin tuotteisiin: Kuulostellaanpa: <TARGET>Rain Linux</TARGET>, Rain Linuz, Rain Ubuntu, Rain Kernel. cool.	neither	0.75	neither,neither,neither,positive
comments2014c-839051-2.1	<TARGET>Onlyn</TARGET> farkut koossa 25 on isoja, tai sopivia 2 tuntia pesun jälkeen.	neither	0.7142857142857143	negative,neither,neither,neither,negative,neither,neither
comments2012a-577481-2.1	<TARGET>Kestin</TARGET> keittiöitä asennettu jo kymmeniä ja rungot ovat siistejä, ehjiä ja tukevia verrattuna mm kvikin, domuksen ja ennenkaikkea ikean keittiöihin.	positive	1.0	positive,positive,positive
comments2005c-645695-2.1	Kyseessä on taas <TARGET>Monetan</TARGET> mainoskampanja jolla saadaan seuraavat ns. juhlarahat myytyä poskettomaan hintaan.	negative	1.0	negative,negative,negative,negative,negative
comments2010f-524722-4.1	Sitten kun <TARGET>RKP</TARGET> vihdoinkin putoaa hallituksesta pois voi olla mahdollisuuksia saada edistystä aikaan.	negative	1.0	negative,negative,negative,negative
comments2005d-288576-12.1	<TARGET>Perheneuvola</TARGET> on ainoa sosiaaliviraston palvelu joka saa 10 pistettä ja papukaijamerkin ainakin meidän kaupungissa.	positive	1.0	positive,positive,positive,positive,positive
comments2007c-783554-2.1	<TARGET>Maranellon</TARGET> vauhti tulee siitä kun asiat hoidetaan huolellisesti ja niin pois päin.	positive	0.75	positive,positive,positive,neither
comments2012a-11770-7.1	<TARGET>WinCaputt</TARGET> petosrikoksella ja sinun "suosituksellasi" hänelle aiheutetun vahingon täysimääräisesti lainmukaisine viivästyskorkoineen!	negative	0.8	negative,negative,reject,negative,negative
comments2008d-478785-2.1	En usko, että <TARGET>605</TARGET> on läheskään yhtä taloudellinen vaihtoehto, kuin edullisesti ostettu ehjä 406!	negative	1.0	negative,negative,negative,negative,negative
threads2007b-130041-7.1	<TARGET>Toyotalla</TARGET> kohtaloksi näyttää osuvan rengasleirin vaihto joka ei tuonutkaan toivottua tulosta.	negative	0.6666666666666666	negative,neither,negative
comments2012c-34477-8.2	Parhaat elintarvike tarjoukset löytyy kyllä noista Plussakortti tarjouksista ja tietenkin <TARGET>Lidl'iltä</TARGET>.	positive	0.8	positive,neither,positive,positive,positive
comments2011e-318813-3.2	Tosin moni hajotti järjestelmänsä itse kun halusi sen linuxin toiminnallisuuden siihen rampaansa ja alkoi säätämään <TARGET>debianin</TARGET> pakettilähteiden kanssa, varoitin kyllä mutta eivät kuunnelleet vaan vetivät koneita solmuun.	negative	0.6666666666666666	negative,negative,neither
comments2009a-326908-2.3	Hakkaa muuten TDI:ni bensa Primeran ja <TARGET>Civicin</TARGET> lämpenemisessä.	positive	0.3333333333333333	positive,neither,negative
comments2017e-455987-1.1	Ainakin vanha <TARGET>Tipo</TARGET>, ja muutkin sen ajan Fiatit olivat aktiiviselta turvallisuudeltaan todella hyviä.	positive	1.0	positive,positive,positive,positive,positive
comments2007f-297082-5.1	Pari tippaa <TARGET>Ditrimiä</TARGET> reilun viikon (7-10 pvä) ajan auttoi.	positive	0.6666666666666666	positive,positive,neither
comments2005b-30047-1.1	<TARGET>Aikido</TARGET> ja Judo ovat molemmat hyviä ja jotkut ovat saaneet hyviä tuloksia treenaamalla molempia lajeja yhtaikaa.	positive	1.0	positive,positive,positive,positive
comments2008d-94145-1.1	<TARGET>Husse</TARGET> on laatu vehje ja nykyisin KTM:n omistuksessa.	positive	1.0	positive,positive,positive,positive,positive,positive,positive,positive,positive
comments2006d-791406-4.1	Turhaa <TARGET>Iltalehden</TARGET> sivustoille vaivautua mielipiteitään kirjoittamaan, koska se on vaivaa tyhjän takia.	negative	1.0	negative,negative,negative,negative,negative,negative,negative
comments2008f-249353-4.1	<TARGET>K-marketin</TARGET> tilalle olis pitänyt tulla Anttila, mutta asiasta valitettiin niin kauan ettei Anttilaa enää kiinnostanut.	neither	1.0	neither,neither,neither,neither,neither,neither
comments2005e-18792-3.0	Paikka on <TARGET>Abigail</TARGET> ja sijaitsee Radisson SAS hotelin yläkerrassa.	neither	1.0	neither,neither,neither
threads2011a-155466-5.1	<TARGET>Kepler</TARGET>-nimisellä avaruusteleskoopilla kerätään tietoa yli 100 000 tähdestä, jotka muistuttavat Aurinkoa.	neither	1.0	neither,neither,neither
comments2008b-976471-19.1	Tapani Klami tuo mukanaan kokemuksensa <TARGET>Turun kaupunginorkesterin</TARGET> johtokunnasta ja musiikkijuhlasäätiön hallituksesta.	neither	0.8	neither,positive,neither,neither,neither
comments2006a-285176-2.1	<TARGET>VirtualDub</TARGET> on kuitenkin tarkoitettu ensisijaisesti ainoastaan valmiiden videotiedostojen pakkaamiseen kompaktimpaan muotoon, joten videokaappaus kannattaa tosiaan suorittaa omalla ohjelmallaan.	neither	1.0	neither,neither,neither
comments2014c-719781-18.1	Elle <TARGET>Apple</TARGET> onnistu ja rohkene uudistua radikaalisti, niin se riskeeraa tehdä "Symbianit."	neither	0.4	neither,neither,negative,reject,negative
comments2012d-757403-4.1	Pääkoneessa käytössä <TARGET>Win7</TARGET> ja Ubuntu, toisessa koneessa Xp ja Ubuntu.	neither	1.0	neither,neither,neither
comments2011b-458137-3.1	Aloitin ammattimaisen valokuvauksen v. 1961 (<TARGET>Etelä-Suomen Sanomat</TARGET>) nyt olen eläkevaari ja tuota ikääkin on jo 70.	neither	1.0	neither,neither,neither,neither
comments2003a-765374-3.2	Ei sillä muuten niin väliä, mutta <TARGET>Canonin LBP-8III</TARGET> sanoi sopimuksen irti ja Xeroxin 4010 vetelee viimeisiään.	negative	1.0	negative,negative,negative,negative
filtered_comments_2020-662779-3.1	Ohisalo voi vain feikata kuinka <TARGET>vihreät</TARGET> ovat hallituksen ytimessä, mutta ei.	negative	0.6666666666666666	negative,negative,neither
comments2008a-873599-10.1	Tämä moottori on tietääkseni samanlainen kuin <TARGET>Alfa 155:ssa</TARGET>.	neither	1.0	neither,neither
comments2007f-767171-4.1	Mainoksista en erityisemmin välitä ja jo siitäkin syystä katselen pääosin <TARGET>ylen</TARGET> kanavia.	positive	0.6666666666666666	negative,positive,positive
comments2008d-615501-7.1	Kaupungin vieressä oli <TARGET>Korsholman kuninkaankartano</TARGET>, josta hallittiin Pohjanmaan linnalääniä.	neither	1.0	neither,neither,neither,neither
comments2011a-99575-1.2	ei sun toyota ymmärrä onko <TARGET>ford-transit</TARGET> tai volskwagen tehty ja rakennettu poliisinkäyttöön??	neither	0.75	negative,neither,neither,neither
comments2006a-865883-4.1	Itse korjasin <TARGET>Merusun</TARGET> pakoputken jossa oli sormen mentävä reikä, ja se paikka pysui 25 kuukautta ennen kuin irtosi.	neither	0.6666666666666666	neither,reject,neither
filtered_comments_2020-326141-5.1	Sittemmin ylijäämäaseita myytiin valtavat määrät amerikkalaiselle asekauppiaalle <TARGET>Cummingsille</TARGET> 1950 -luvun lopulla.	neither	1.0	neither,neither
comments2013d-656004-2.1	<TARGET>Skanska</TARGET> luki pelaajien paidassa ja Skanskahan taitaa olla ruotsalainen yritys.	neither	0.6666666666666666	neither,positive,neither
comments2005b-15593-2.1	Mikä sulla on asennettu käyttis ja mikä versio toi <TARGET>G4:nen</TARGET> on?	neither	1.0	neither,neither,neither,neither,neither
threads2013b-118927-6.1	Sama tyyppi on liittynyt myös <TARGET>facebookiin</TARGET>, siellä Gary Miller ja Jeffrey Miller.	neither	1.0	neither,neither,neither
filtered_threads_2019-72261-2.1	Mitäköhän <TARGET>Yle</TARGET> sanoisi, jos tällaista tehtäisiin Venäjällä? — Jussi Halla-aho (@Halla_aho) March 31, 2019	neither	1.0	neither,neither,neither
filtered_comments_2018-1906413-8.2	E Viraston toimintaa johtaa Federica Mogherini, joka on <TARGET>EU:n</TARGET> ulkoasiainedustaja ja komission varapuheenjohtaja.	neither	1.0	neither
comments2016d-592060-12.1	Sellainen menee samaan liittimeen mutta ei ota yhteyttä <TARGET>ECU:uun</TARGET>.	neither	1.0	neither,neither,neither
comments2006a-585122-4.1	Eikä se lähes 15 tonnin hintaero <TARGET>Kastellin</TARGET> hyväksi vaikeuttanut valintaa :-)	positive	0.75	positive,neither,positive,positive
threads2018a-49615-10.1	Uutistoimisto <TARGET>Reutersin</TARGET> mukaan päästöskandaaliin liittyvä epävarmuus heijastuu edellen yhtiön pörssikurssiin.	neither	0.6666666666666666	negative,neither,neither
comments2015b-917995-1.1	<TARGET>Pentagonin</TARGET> uusin raportti: F-35 on helposti hakkeroitavissa.	negative	1.0	negative,negative
comments2009a-534513-3.1	Soitin <TARGET>Elisalle</TARGET> muista asioista pari viikkoa sitten ja samalla kysyin, että mikä maksaa.	neither	1.0	neither,neither
comments2007a-184942-1.1	Joo eiköhän noi <TARGET>valmetti</TARGET>, verku, ford oo niitä perusrakenteeltaan suht kestäviä, ja osatkin kohtuuhintasia.	positive	0.8	neither,positive,positive,positive,positive
comments2014a-571400-1.1	En voinut olla huomaamatta avaruuden tähtitieteen professori Esko Valtaojan kirjoitusta <TARGET>Duodecim</TARGET>-lehdessä, josta Aamulehti uutisoi.	neither	0.6666666666666666	positive,neither,neither
comments2005b-632440-3.1	Kahden litran bensavehkeistä <TARGET>307</TARGET> maksaa 27700, Mazdan Classic-versio 27600.	neither	1.0	neither
threads2011b-93352-7.1	<TARGET>Yleisradion</TARGET> budjetista noin kaksi kolmasosaa menee palkkakuluihin, joten henkilöstöä leikkaamalla budjettia ja rahoitustarvetta olisi helppo pienentää.	neither	0.6666666666666666	neither,neither,positive
comments2013f-22256-2.1	Olen tähänkin asti käyttänyt <TARGET>Skavstaa</TARGET> ja tulen käyttämään sitä myös jatkossa, koska sieltä niin paljon hyviä kohteita tarjolla ja parempia tarjouksia kuin Suomesta.	positive	1.0	positive,positive
comments2008b-566457-1.2	Seiskan omistaa Aller. <TARGET>MTV3:n</TARGET> omistaa Bonnier.	neither	0.5	neither,reject
comments2011d-726119-1.1	todella hyvät sapuskat saa <TARGET>kandelor hotellista</TARGET>...illallis aika alkaa 19-21 5e seisovapöytä!	positive	1.0	positive,positive,positive,positive,positive
comments2010e-319620-4.1	Yllä voi lukea (jos osaa?) <TARGET>YK:n</TARGET> kannanoton, joka on pitkän keskustelun ja harkinnan tulos.	neither	1.0	neither,neither,neither
comments2006e-189838-5.1	Monesti voi käyttää pelkästään sovitinta <TARGET>PS2:n</TARGET> ja USB:n välillä (Pieni kaapelipätkä jossa liittimet)	neither	0.75	neither,positive,neither,neither
comments2005a-837555-2.1	Agatha Christieltäkin löytyy useita mm. "<TARGET>Roger Ackroydin murha</TARGET>", "Stylesin tapaus" ja "Simeon Leen testamentti".	neither	1.0	neither,neither,neither,neither,neither
threads2017a-380301-5.1	Se on muuten <TARGET>huawei 153E</TARGET>.....	neither	1.0	neither,neither,neither
threads2005a-170001-4.1	Oltiin tossa sunnuntai-keskiviikko välinen aika <TARGET>Päijänteellä</TARGET> kalassa.	neither	1.0	neither,neither,neither
comments2010f-79985-1.2	Jaguarin muotoilusta tykkään itsekkin, mutta <TARGET>audin</TARGET> muotoilu on täysin mitäänsanomatonta.	negative	0.6666666666666666	positive,negative,negative
comments2013a-333578-1.1	Tämän samaisen <TARGET>Iltasanomien</TARGET> jutun yhteydessä olevassa nettiäänestyksessä Haavisto johtaa niinistöä luvuin 48 % versus 44 %.	neither	1.0	neither
comments2005d-147129-1.2	Puhun noin tunnin päivässä ja totuus on että esim <TARGET>nokia 6230:n</TARGET> akku kesti naftisti 2 päivää .. Nokia 1100 ja 3510i n akku kestää noin 4pv .	negative	0.6666666666666666	positive,negative,negative
comments2003b-7075-1.1	Hyvinkäällä on myös tyttö-/naisjoukkue nimeltä <TARGET>Ahmat</TARGET>.	neither	1.0	neither
comments2006d-960470-3.1	Ainakin <TARGET>C4</TARGET> tulee säilyttämään arvonsa paremmin kui edelliset mallit.	positive	1.0	positive,positive,positive,positive
comments2013c-502063-7.1	Ylihuomenna menen gastroenterologille <TARGET>Pulssiin</TARGET>, jolloin saan viimein erikoislääkärin mielipiteen oireistani.	neither	1.0	neither,neither
comments2010f-267292-3.1	Ja tuo 'ehkä ei sittenkään' on kyllä <TARGET>EOK:n</TARGET> pellejuristien sanomaa, ei poliisin tiedotteista.	negative	1.0	negative,negative,negative,negative,negative
comments2013d-493395-6.1	Enhän maksa suomalaiselle tv-tehtaallekaan veroja jos ostan korealaisen <TARGET>samsungin</TARGET> tv:n.	neither	0.6666666666666666	neither,positive,neither,negative,neither,neither
comments2008c-930347-2.1	Kävin kattomassa <TARGET>Kipinähain</TARGET> ensi-illan ja voi että se oli hyvä! :) uppos muhun ihan täysin!!	positive	1.0	positive,positive,positive,positive,positive,positive
threads2011a-711735-48.3	Vanhanen suuttui syytöksestä ja puolustautui eduskunnassa sillä, että kesällä 2008 oli kysytty KMS:stä eikä <TARGET>Novasta</TARGET>.	negative	1.0	negative,negative
threads2007a-505792-2.2	Mites tässä mersun mallistossa on niin päässytkin käymään, että tää uusimmat mallitkin näyttävät vanhoilta uusien <TARGET>Bmw</TARGET> ja Audi mallien rinnalla.	positive	0.75	neither,positive,positive,positive
comments2013e-441431-4.2	Itselläni on <TARGET>Fujifilm Finepix HS10</TARGET> ja olen pitänyt kamerasta kovasti.	positive	1.0	positive,positive,positive,positive
comments2008d-70973-7.2	Jos Pythonia harkitsee niin kannattaa tutustua myös <TARGET>Rubyyn</TARGET> ennen sitä, on myös erittäin varteenotettava vaihtoehto.	positive	1.0	positive,positive,positive,positive,positive
comments2010c-492647-2.1	Mutta mielestäni <TARGET>WellNutritionista</TARGET> lukiessani siitä on puhuttu maahantuoja yrityksena.	neither	1.0	neither
comments2009d-527679-7.2	Variantiin on myös helpompi lastata tavaraa ja sen kontti on vielä isompi kuin <TARGET>Jetan</TARGET>.	positive	0.3333333333333333	positive,negative,neither
filtered_comments_2018-3400206-1.1	Ensi vuosi on uusi kaikille, mutta samat <TARGET>VW</TARGET> uutiset luetaan vuodesta toiseen, skandaaleja ja huijauksia riittää.	negative	1.0	negative,negative,negative,negative,negative
comments2018d-818698-44.1	Aihetta on lisäksi käsitelty <TARGET>Kansa taisteli</TARGET> -lehdessä ja kokoomateoksessa Nainen sodassa, Valitut Palat, 1995	neither	1.0	neither,neither,neither,neither
